,id,major,gender,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,academic,campus,internship,AtRisk_academic,AtRisk_campus,AtRisk_internship,At_Risk,graduate_program,goverment,industry,placement,annual
8070,8070,Others,M,77.57575757575758,91.90751445086705,84.30232558139535,88.5,85.1985559566787,80.64516129032258,80.92105263157895,88.31168831168831,82.71028037383178,66.52542372881356,82.65977599009338,13,10,0,0,0,0,0.581389085323578,0.5700455523505445,0.5352328743078748,1.6866675119819972,173597.4245425838
8071,8071,Electric Engineering,M,75.15151515151516,89.01734104046243,91.27906976744185,67.0,62.454873646209386,78.80184331797236,76.97368421052632,88.96103896103897,87.38317757009345,86.01694915254237,80.30394928178023,3,15,0,1,0,1,0.42908391470310914,0.23166534645273926,0.5345079786261258,1.195257239781974,150649.87036374977
8072,8072,Electric Engineering,F,74.54545454545455,82.65895953757226,73.83720930232558,59.0,58.12274368231047,76.95852534562212,78.28947368421052,84.41558441558442,77.10280373831776,84.32203389830508,74.92527881497028,1,6,1,1,0,2,0.21285022049909477,0.06925067362136306,0.24420036295559605,0.5263012570760539,68643.59229190787
8073,8073,Computer Science,M,77.57575757575758,82.08092485549133,64.53488372093024,65.0,69.31407942238268,84.7926267281106,86.84210526315789,79.22077922077922,69.1588785046729,80.08474576271186,75.86047810539944,4,9,0,1,0,1,0.30827022530299053,0.20611004221410015,0.36972395489846127,0.884104222415552,86056.51252543143
8074,8074,Computer Science,M,93.33333333333333,92.48554913294798,81.3953488372093,73.0,77.61732851985559,94.93087557603687,96.05263157894737,91.55844155844156,85.04672897196262,93.22033898305085,87.86405764917855,7,10,0,0,0,0,0.5726647939903384,0.36837102708712177,0.46927050310334073,1.410306324180801,166652.88979734184
8075,8075,Computer Science,M,76.36363636363636,77.45664739884393,63.95348837209303,59.0,63.537906137184116,80.64516129032258,81.57894736842105,75.32467532467533,68.69158878504673,79.66101694915254,72.62130679893757,4,5,1,1,0,2,0.2121306046904374,0.1635176745984576,0.2502639935894764,0.6259122728783714,84669.57765161018
8076,8076,Computer Science,M,84.84848484848484,85.54913294797687,76.74418604651163,69.0,70.3971119133574,86.17511520737327,84.21052631578948,83.76623376623377,81.77570093457943,87.28813559322033,80.97546275735269,5,10,0,0,0,0,0.4222428400700115,0.26940810126011555,0.4243429172168929,1.11599385854702,135295.10782593832
8077,8077,Liberal Arts,M,83.63636363636364,94.79768786127168,85.46511627906976,98.5,97.47292418772564,89.40092165898618,90.13157894736842,88.96103896103897,89.25233644859813,69.49152542372882,88.71094934041513,16,14,0,0,0,0,0.7745068989962833,0.7334018251670954,0.7020768990490652,2.209985623212444,228407.1415320753
8078,8078,Mathmatics,M,85.45454545454545,82.08092485549133,75.0,65.0,70.3971119133574,87.09677419354838,80.92105263157895,74.02597402597402,87.85046728971963,95.76271186440678,80.3589562228622,5,17,0,0,0,0,0.4829730067361943,0.32081272281409334,0.6166781395813328,1.4204638691316205,151726.94316051825
8079,8079,Computer Science,F,86.66666666666667,83.81502890173411,70.34883720930233,67.0,74.0072202166065,90.3225806451613,92.76315789473684,82.46753246753246,77.10280373831776,90.2542372881356,81.47480650281935,11,13,0,0,0,0,0.5590821545784789,0.5150777013511227,0.5886105168796086,1.6627703728092103,182518.4809387533
8080,8080,Mathmatics,F,81.81818181818181,81.5028901734104,72.09302325581395,60.0,61.01083032490975,77.41935483870968,77.63157894736842,75.32467532467533,78.97196261682242,85.16949152542372,75.09419888253156,2,5,0,1,0,1,0.2218492199539724,0.09900951090781715,0.2302401378716411,0.5510988687334306,97055.24360429848
8081,8081,Information Science,M,75.75757575757575,86.70520231213872,83.13953488372093,88.5,88.08664259927798,72.8110599078341,75.65789473684211,78.57142857142857,88.78504672897196,67.37288135593221,80.53872668537223,20,10,0,0,0,0,0.6591478594953867,0.8198726478122719,0.6226985214312704,2.1017190287389287,167898.78640868963
8082,8082,Others,M,85.45454545454545,97.10982658959537,82.55813953488372,94.5,92.4187725631769,89.40092165898618,94.07894736842105,94.15584415584415,85.51401869158879,72.88135593220339,88.80723719492451,19,10,0,0,0,0,0.7842998951265369,0.8134999360100085,0.6313935187107506,2.229193349847296,231185.0174970358
8083,8083,Others,F,67.27272727272727,82.65895953757226,70.93023255813954,78.5,77.25631768953069,69.5852534562212,78.28947368421052,84.41558441558442,71.02803738317758,59.32203389830509,73.92586198954686,15,9,1,0,0,1,0.45438510890880196,0.6038424865020295,0.5108902039157945,1.569117799326626,180354.61389513424
8084,8084,Liberal Arts,M,65.45454545454545,74.56647398843931,60.46511627906977,76.0,78.33935018050542,66.82027649769586,74.34210526315789,70.12987012987013,68.69158878504673,55.932203389830505,69.07415299681612,16,0,1,0,1,2,0.29604097810453484,0.5537816735966539,0.26188791291261726,1.111710564613806,75491.91539315498
8085,8085,Liberal Arts,M,81.21212121212122,88.4393063583815,77.90697674418605,88.0,88.4476534296029,80.18433179723502,86.84210526315789,83.76623376623377,76.6355140186916,62.28813559322034,81.37223781828303,16,14,0,0,0,0,0.6489685691010275,0.706391846886254,0.6825542215073098,2.0379146374945916,197055.3741607663
8086,8086,Information Science,M,64.84848484848484,82.08092485549133,80.23255813953489,84.0,77.9783393501805,61.29032258064516,65.78947368421052,74.67532467532467,87.85046728971963,61.440677966101696,74.01865733896933,23,0,1,0,1,2,0.4946653568090919,0.8296133953430712,0.36814957417090644,1.6924283263230695,139338.06653065546
8087,8087,Mathmatics,F,88.48484848484848,89.01734104046243,81.97674418604652,70.0,71.84115523465704,89.86175115207374,88.15789473684211,85.71428571428571,85.04672897196262,88.98305084745763,83.90838003686362,3,14,0,1,0,1,0.48056011998938636,0.2372637145314693,0.5163858485166201,1.2342096830374758,126974.598312588
8088,8088,Liberal Arts,M,83.03030303030303,90.7514450867052,77.90697674418605,94.0,97.47292418772564,88.94009216589862,86.84210526315789,83.11688311688312,84.11214953271028,67.37288135593221,85.35457604835021,20,20,0,0,0,0,0.8433526269999803,0.9142739422982857,0.9126173323450701,2.670243901643336,267683.02828070754
8089,8089,Others,F,70.9090909090909,79.76878612716763,67.44186046511628,78.0,74.36823104693141,65.89861751152074,75.0,83.11688311688312,69.1588785046729,56.779661016949156,72.0442008698332,16,0,1,0,1,2,0.34684756023588936,0.5647128742987552,0.2697889302415616,1.1813493647762061,109373.53058406804
8090,8090,Electric Engineering,M,76.36363636363636,83.23699421965318,76.74418604651163,58.0,57.761732851985556,77.41935483870968,77.63157894736842,81.81818181818181,75.70093457943925,83.05084745762711,74.77274471231131,0,12,1,1,0,2,0.25504318401560394,0.0778904740428648,0.3967579449199753,0.729691602978444,121831.86068053055
8091,8091,Mathmatics,F,92.12121212121212,86.70520231213872,79.65116279069767,66.0,70.3971119133574,87.09677419354838,82.89473684210526,80.51948051948052,91.1214953271028,96.61016949152543,83.31173455111686,4,15,0,1,0,1,0.49682777574502573,0.27954023519132193,0.5558105477713235,1.332178558707671,161727.01128104026
8092,8092,Information Science,M,78.78787878787878,88.4393063583815,84.88372093023256,88.5,87.00361010830325,81.5668202764977,77.63157894736842,77.92207792207792,87.85046728971963,69.49152542372882,82.20769860441887,12,13,0,0,0,0,0.5879109706419176,0.5545798921213347,0.6038613417067832,1.7463522044700355,157628.4756710109
8093,8093,Electric Engineering,M,80.60606060606061,82.65895953757226,76.16279069767442,59.5,58.12274368231047,77.88018433179724,77.63157894736842,83.76623376623377,75.23364485981308,84.32203389830508,75.58842303271354,1,9,0,1,0,1,0.25474117175759853,0.09469436010644232,0.3290967404773997,0.6785322723414405,69684.6356154111
8094,8094,Mathmatics,M,83.03030303030303,85.54913294797687,75.5813953488372,69.5,70.3971119133574,83.41013824884793,83.55263157894737,82.46753246753246,86.44859813084112,89.40677966101696,80.93436233276603,10,6,0,0,0,0,0.4622690907161143,0.4226101499761082,0.3798963752889815,1.264775615981204,144664.28804991962
8095,8095,Computer Science,M,93.33333333333333,88.4393063583815,75.5813953488372,70.5,74.0072202166065,88.94009216589862,93.42105263157895,87.01298701298701,82.71028037383178,91.52542372881356,84.54710911702685,6,11,0,0,0,0,0.5098146198823124,0.32702593515642553,0.4748562411372023,1.3116967961759403,155224.3838158581
8096,8096,Computer Science,F,80.0,79.76878612716763,67.44186046511628,60.0,63.898916967509024,77.41935483870968,84.86842105263158,79.87012987012987,76.16822429906541,87.71186440677967,75.71475580271093,9,0,0,0,1,1,0.2955951214249182,0.320588702740813,0.1864453280624872,0.8026291522282183,69722.07000559093
8097,8097,Mathmatics,F,80.60606060606061,78.61271676300578,66.27906976744185,59.5,63.898916967509024,83.41013824884793,77.63157894736842,70.77922077922078,78.97196261682242,85.16949152542372,74.48591562217005,1,6,1,1,0,2,0.20533433419190777,0.06763360633930049,0.24303155479208033,0.5159994953232886,99951.48814434369
8098,8098,Mathmatics,F,89.0909090909091,87.86127167630057,77.32558139534883,68.5,71.11913357400722,91.2442396313364,91.44736842105263,84.41558441558442,85.04672897196262,93.64406779661017,83.96948849731119,8,11,0,0,0,0,0.5325171201723556,0.3985096068665962,0.49992195924897415,1.430948686287926,174623.95170713245
8099,8099,Others,M,79.39393939393939,87.86127167630057,81.3953488372093,86.5,85.1985559566787,79.26267281105991,85.52631578947368,92.20779220779221,74.29906542056075,61.016949152542374,81.26619112455569,18,11,0,0,0,0,0.6491909670583363,0.7566081391271801,0.6257421759716677,2.031541282157184,161940.84793423247
8100,8100,Computer Science,M,91.51515151515152,85.54913294797687,72.67441860465117,64.5,72.20216606498195,89.86175115207374,89.47368421052632,79.87012987012987,81.30841121495327,90.67796610169492,81.76328116821396,7,14,0,0,0,0,0.5090323016091709,0.37658790710909384,0.5638840334876523,1.449504242205917,182570.82636515432
8101,8101,Computer Science,M,80.60606060606061,77.45664739884393,65.11627906976744,60.0,65.34296028880867,76.036866359447,80.26315789473684,72.72727272727273,73.3644859813084,80.50847457627118,73.14222049025169,6,4,1,0,0,1,0.24344264988254508,0.23137681356562637,0.25054131489318776,0.7253607783413591,85931.91363155056
8102,8102,Others,M,77.57575757575758,90.17341040462428,84.88372093023256,87.5,84.83754512635379,84.33179723502305,83.55263157894737,89.6103896103896,78.03738317757009,64.40677966101696,82.49094152999152,14,14,0,0,0,0,0.6355220080175448,0.6368996204752727,0.6589279101219659,1.9313495386147834,194624.93577395665
8103,8103,Liberal Arts,M,69.0909090909091,72.83236994219654,59.883720930232556,75.0,77.61732851985559,67.74193548387096,72.36842105263158,70.12987012987013,67.75700934579439,55.50847457627118,68.7930039071632,18,6,1,0,0,1,0.3849090058824116,0.6723624981320907,0.45400683385763857,1.5112783378721408,162440.62049320142
8104,8104,Computer Science,M,76.96969696969697,78.03468208092485,69.76744186046511,61.0,62.454873646209386,72.35023041474655,80.26315789473684,79.22077922077922,74.76635514018692,80.08474576271186,73.49119629904575,8,7,1,0,0,1,0.3125427986145271,0.3292738022565544,0.36120425461130673,1.0030208554823883,81865.27614855481
8105,8105,Mathmatics,F,94.54545454545455,91.32947976878613,83.72093023255815,71.0,75.81227436823104,90.78341013824885,90.13157894736842,84.41558441558442,91.1214953271028,97.45762711864407,87.03178348619784,10,15,0,0,0,0,0.6582145003740856,0.514060577433996,0.6455137116123436,1.8177887894204252,193164.03409479826
8106,8106,Electric Engineering,M,80.60606060606061,89.01734104046243,86.04651162790698,67.5,61.73285198555957,78.3410138248848,75.65789473684211,90.25974025974025,86.44859813084112,84.32203389830508,79.99320461106029,1,9,0,1,0,1,0.3300907642891207,0.11090606898806234,0.3408144827727045,0.7818113160498875,115814.6156286772
8107,8107,Computer Science,M,84.24242424242425,82.08092485549133,70.34883720930233,60.5,67.14801444043322,89.86175115207374,87.5,77.27272727272727,72.89719626168224,88.13559322033899,77.99874686544733,3,8,0,1,0,1,0.3183740668598923,0.16950743461521708,0.33440033169563443,0.8222818331707438,75150.19814159305
8108,8108,Computer Science,M,86.06060606060606,86.1271676300578,73.83720930232558,66.0,68.95306859205776,83.87096774193549,90.78947368421052,86.36363636363636,72.42990654205607,82.20338983050847,79.66354257473941,6,5,0,0,0,0,0.36518078836469414,0.2630460725695486,0.29560029992038456,0.9238271608546273,111124.89023431967
8109,8109,Mathmatics,F,84.24242424242425,82.08092485549133,77.90697674418605,66.5,68.23104693140795,77.41935483870968,80.26315789473684,81.16883116883118,84.57943925233644,86.01694915254237,78.84091050806661,8,12,0,0,0,0,0.45496836826613984,0.3873016459366762,0.5139895036333222,1.3562595178361383,145504.9443843898
8110,8110,Mathmatics,F,81.21212121212122,75.14450867052022,69.18604651162791,62.0,66.06498194945848,72.35023041474655,77.63157894736842,70.12987012987013,78.97196261682242,83.05084745762711,73.57421479101626,12,3,1,0,0,1,0.33840053583979496,0.44612787179888624,0.3037867362610459,1.088315143899727,109596.88946030708
8111,8111,Others,M,75.75757575757575,87.28323699421965,77.32558139534883,85.5,83.75451263537906,75.11520737327189,80.92105263157895,85.06493506493507,79.4392523364486,64.83050847457628,79.4991862663334,14,11,0,0,0,0,0.5537970966969527,0.6028855284653262,0.5678368862467166,1.7245195114089955,174883.8665267235
8112,8112,Electric Engineering,M,72.72727272727273,79.76878612716763,75.0,58.5,56.31768953068592,73.27188940092167,73.6842105263158,83.11688311688312,73.83177570093459,77.96610169491525,72.41846088250966,0,11,1,1,0,2,0.20458772526889568,0.06155791446023365,0.3627842497158018,0.6289298894449311,108536.39291268893
8113,8113,Electric Engineering,F,86.66666666666667,90.7514450867052,87.79069767441861,72.0,70.3971119133574,86.63594470046083,81.57894736842105,92.20779220779221,84.57943925233644,85.16949152542372,83.77775363955821,7,20,0,0,0,0,0.6045864987942019,0.4300081274061547,0.7355075179421265,1.7701021441424833,185961.29141703976
8114,8114,Electric Engineering,M,80.0,83.81502890173411,80.81395348837209,61.5,61.371841155234655,81.10599078341014,79.60526315789474,85.71428571428571,78.97196261682242,85.59322033898304,77.8491546156737,-1,13,0,1,0,1,0.3015598296818217,0.0600760076128557,0.4193515016654711,0.7809873389601485,115989.79185275207
8115,8115,Mathmatics,F,82.42424242424242,80.92485549132948,68.02325581395348,65.0,69.31407942238268,82.94930875576037,84.86842105263158,74.67532467532467,82.71028037383178,91.52542372881356,78.24151917382702,7,10,0,0,0,0,0.4080585949449892,0.3329554702224074,0.4436723152987266,1.1846863804661232,102359.19899708036
8116,8116,Information Science,M,80.60606060606061,86.1271676300578,80.23255813953489,88.0,86.28158844765343,67.74193548387096,75.65789473684211,80.51948051948052,90.65420560747664,66.10169491525424,80.19225860862312,25,3,0,0,0,0,0.6634033984350134,0.9489477994055396,0.49430737076286885,2.106658568603422,191876.81147139758
8117,8117,Electric Engineering,F,80.60606060606061,91.32947976878613,90.69767441860465,70.0,65.70397111913357,82.94930875576037,77.63157894736842,90.9090909090909,89.25233644859813,87.28813559322033,82.63676365666231,4,20,0,1,0,1,0.5361931687220012,0.3153943480601117,0.6925687347932789,1.5441562515753917,188869.59415855526
8118,8118,Liberal Arts,M,78.78787878787878,85.54913294797687,75.5813953488372,88.5,87.72563176895306,77.88018433179724,79.60526315789474,79.22077922077922,83.64485981308411,64.83050847457628,80.13256338517775,16,10,0,0,0,0,0.5870329769960625,0.6711585867868424,0.5684133863946015,1.8266049501775063,191179.40372248046
8119,8119,Computer Science,M,69.6969696969697,71.09826589595376,55.23255813953488,55.0,58.84476534296029,70.50691244239631,76.3157894736842,70.77922077922078,63.08411214953271,75.84745762711864,66.64060515473713,7,2,1,0,1,2,0.128151020440956,0.22891721526830192,0.19112516269009708,0.548193398399355,55688.3724968401
8120,8120,Computer Science,M,89.6969696969697,90.7514450867052,76.16279069767442,69.0,72.92418772563177,94.47004608294931,98.02631578947368,89.6103896103896,76.16822429906541,89.40677966101696,84.6217148649876,4,10,0,1,0,1,0.46832505556024984,0.2460232615566927,0.42074163332723874,1.1350899504441814,127367.94729060656
8121,8121,Others,M,78.18181818181819,89.59537572254335,75.0,90.5,90.25270758122744,87.55760368663594,88.15789473684211,88.31168831168831,74.29906542056075,63.983050847457626,82.58392044887736,14,14,0,0,0,0,0.6371125349318665,0.6372418274924185,0.6591752556466013,1.9335296180708863,189647.54596631206
